,subject,task,response_rate,percent_impulse,conf_1,conf_2,conf_3,conf_4,negLL,gamma,kappa,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
83,p0083,CDD,1.0,0.8839285714285714,112,0,0,0,0.027659986066850464,8.0,0.3080703194019724,1,1,-0.027659986066850464,-77.63248422271387,4.0553199721337005,9.492317714723889,0.999643706029199,1.0,1.0,p0083/cdd/p0083_cdd_gain_model_fit.eps
84,p0084,CDD,1.0,0.875,112,0,0,0,0.25729501090099144,8.0,0.2757480571150143,1,1,-0.25729501090099144,-77.63248422271387,4.5145900218019825,9.95158776439217,0.9966857300332828,1.0,1.0,p0084/cdd/p0084_cdd_gain_model_fit.eps
85,p0085,CDD,1.0,0.8660714285714286,112,0,0,0,0.2862784817379847,8.0,0.2584348113954266,1,1,-0.2862784817379847,-77.63248422271387,4.57255696347597,10.009554706066158,0.9963123879828873,1.0,1.0,p0085/cdd/p0085_cdd_gain_model_fit.eps
86,p0086,CDD,1.0,0.875,112,0,0,0,0.2572950109009911,8.0,0.27574805712250344,1,1,-0.2572950109009911,-77.63248422271387,4.5145900218019825,9.95158776439217,0.9966857300332828,1.0,1.0,p0086/cdd/p0086_cdd_gain_model_fit.eps
87,p0087,CDD,1.0,0.8839285714285714,112,0,0,0,0.027659986066850387,8.0,0.30807031907022137,1,1,-0.027659986066850387,-77.63248422271387,4.0553199721337005,9.492317714723889,0.999643706029199,1.0,1.0,p0087/cdd/p0087_cdd_gain_model_fit.eps
88,p0088,CDD,1.0,0.875,112,0,0,0,0.25729501090099277,8.0,0.27574805733530633,1,1,-0.25729501090099277,-77.63248422271387,4.514590021801985,9.951587764392174,0.9966857300332828,1.0,1.0,p0088/cdd/p0088_cdd_gain_model_fit.eps
89,p0089,CDD,1.0,0.875,112,0,0,0,0.2572950109009924,8.0,0.27574805755039505,1,1,-0.2572950109009924,-77.63248422271387,4.514590021801984,9.951587764392173,0.9966857300332828,1.0,1.0,p0089/cdd/p0089_cdd_gain_model_fit.eps
90,p0090,CDD,1.0,0.9375,112,0,0,0,10.200643442288865,0.4317818044891192,0.9154317142099117,1,0,-10.200643442288865,-77.63248422271387,24.40128688457773,29.838284627167916,0.8686034133208334,0.9642857142857143,0.9961216514915369,p0090/cdd/p0090_cdd_gain_model_fit.eps
91,p0091,CDD,1.0,0.9553571428571429,112,0,0,0,2.7964907243592814,0.9046775124749263,0.9094165515806355,1,0,-2.7964907243592814,-77.63248422271387,9.592981448718563,15.029979191308751,0.96397782767924,0.9821428571428571,0.9999925880263206,p0091/cdd/p0091_cdd_gain_model_fit.eps
92,p0092,CDD,1.0,0.9642857142857143,112,0,0,0,0.027471345464737562,8.0,1.0781820803179132,1,1,-0.027471345464737562,-77.63248422271387,4.054942690929475,9.491940433519664,0.9996461359476024,1.0,1.0,p0092/cdd/p0092_cdd_gain_model_fit.eps
